day,month,year,precip,tmax,tmin,srad
31,5,2007,0,30.4,23.6,11.64363448
1,6,2007,21.7,32.8,24,18.57898762
2,6,2007,5,33,23,17.63973306
3,6,2007,0.4,29.4,23.4,11.15755136
4,6,2007,5.6,33.8,24.2,22.53897666
5,6,2007,0,33.6,22.4,20.06255988
6,6,2007,2.1,33.4,24.6,24.96611067
7,6,2007,0,33,24.2,14.81578713
8,6,2007,105,32.2,23.2,13.88658603
9,6,2007,1.2,28.8,21.7,10.50568796
10,6,2007,0.4,32.8,22.2,23.219459
11,6,2007,0,30.6,24,9.577013459
12,6,2007,0,33.4,24.2,20.89989147
13,6,2007,12.5,34,24.6,24.10321204
14,6,2007,12.6,31.8,22.4,13.23592147
15,6,2007,0,30.4,22.6,12.46693438
16,6,2007,0,33.6,22.6,25.75597104
17,6,2007,0.4,34,23.2,21.01284191
18,6,2007,0,33,24.2,18.25854586
19,6,2007,12.6,34.2,25,17.18564879
20,6,2007,0.2,33.2,22.4,19.77685591
21,6,2007,0,34.6,25,22.67299243
22,6,2007,11,32.6,24.2,11.37919111
23,6,2007,4.8,33.8,23,21.75265613
24,6,2007,0.2,32.2,23.2,13.97087693
25,6,2007,1,34.8,23.8,25.41262109
26,6,2007,25.2,33.7,23,22.51443192
27,6,2007,0,33,21.8,20.53217552
28,6,2007,1,34.8,25,23.73869944
29,6,2007,14.6,33,23.2,18.24723431
30,6,2007,0,32,23.4,19.92935716
1,7,2007,1.2,33.35,22.65,18.61210436
2,7,2007,0,31.74,22.14,17.9354382
3,7,2007,0,32.98,23.58,18.68109573
4,7,2007,0,32.59,24.99,18.77256148
5,7,2007,0,31.64,24.04,17.91299396
6,7,2007,2.7,32.33,23.33,18.90422291
7,7,2007,0,33.39,23.59,16.7272715
8,7,2007,46.8,32.23,24.33,16.42493346
9,7,2007,92.2,32.44,24.14,16.95922176
10,7,2007,14.5,32.5,24.1,17.45893283
11,7,2007,0,32.03,22.43,15.51577448
12,7,2007,0,33.14,22.64,17.09533806
13,7,2007,0.3,34.52,24.72,15.67714037
14,7,2007,0.8,32.74,23.14,16.58288633
15,7,2007,0,31.99,24.09,15.08153962
16,7,2007,0,31.82,24.32,15.29266949
17,7,2007,0,32.28,24.28,17.75669633
18,7,2007,0,32.05,23.65,14.06731026
19,7,2007,1.4,32.93,24.73,17.54957025
20,7,2007,1.5,32.55,25.15,17.28216362
21,7,2007,16.3,32.25,24.35,17.39381886
22,7,2007,39,32.06,23.66,15.89032409
23,7,2007,1.7,32.5,24.6,19.54129031
24,7,2007,13.8,32.29,24.39,16.49427441
25,7,2007,4.4,32.14,24.54,19.62121576
26,7,2007,0,31.95,24.45,19.73829078
27,7,2007,0,32.26,24.36,18.63885126
28,7,2007,0.9,31.86,23.96,17.43620045
29,7,2007,0,33,23.4,15.75128921
30,7,2007,0,32.45,21.95,18.97741371
31,7,2007,2.9,31.72,24.12,18.87258652
1,8,2007,0,32.8,23,17.96712015
2,8,2007,3,33,22.6,23.77204077
3,8,2007,25.2,33.4,22.6,18.71247496
4,8,2007,13,31,23,14.08851936
5,8,2007,0.5,31.8,21.4,17.86640231
6,8,2007,0,30,24.4,13.63659917
7,8,2007,0,32.2,23.2,14.74702313
8,8,2007,7,31.6,23.4,15.54459694
9,8,2007,10.5,31.8,23.4,16.6589281
10,8,2007,9.2,30.2,23.6,13.5142605
11,8,2007,1.6,28.8,21.2,9.889052187
12,8,2007,0,32,22,17.95824833
13,8,2007,1.5,30.4,24.4,11.16393927
14,8,2007,0,31,23.2,13.22888951
15,8,2007,0,30.8,23.6,15.45610405
16,8,2007,0,33,23.4,21.81442502
17,8,2007,0,31.6,22.7,13.40760053
18,8,2007,0,30.6,23.3,13.41370551
19,8,2007,5.6,33.4,23.2,24.40187441
20,8,2007,1,28.4,22.4,12.78763099
21,8,2007,61.7,30.4,23.4,10.56007055
22,8,2007,0,31.4,19.8,18.06153104
23,8,2007,0.8,33.4,22.8,18.7079293
24,8,2007,8,29.8,24,9.766963902
25,8,2007,8.4,30.4,22.8,9.767637442
26,8,2007,33.4,29.2,23,11.52812096
27,8,2007,0,32.2,21.8,21.77668512
28,8,2007,0.4,33.8,23.4,23.86628131
29,8,2007,0,32,22.8,18.42312307
30,8,2007,8,28.2,23.4,10.24664989
31,8,2007,49,32.8,23,20.35481168
1,9,2007,0,32.2,22,15.05974028
2,9,2007,0,33.2,23.4,22.28687609
3,9,2007,16.5,33.6,23.6,21.00336303
4,9,2007,6.7,33,22.4,19.39660167
5,9,2007,0,32,22.8,19.39567833
6,9,2007,0,33.6,23,23.5749093
7,9,2007,6.8,34.4,23.2,21.16049375
8,9,2007,0,33,21.6,22.6050379
9,9,2007,16.5,29.8,23.8,9.730189402
10,9,2007,0,32.8,22.1,20.18242531
11,9,2007,0,34,23,23.7159837
12,9,2007,0.2,32.4,23.6,13.89409936
13,9,2007,0.4,31.6,25,13.4037547
14,9,2007,0.7,32.2,23.6,18.22138142
15,9,2007,19.6,29,23.4,9.687233096
16,9,2007,0,31.2,21.6,15.78892903
17,9,2007,0,32.4,22.3,18.5109574
18,9,2007,0,34,23.4,17.85560021
19,9,2007,2.1,28.4,24,9.649182282
20,9,2007,0,31.6,22.8,12.85020907
21,9,2007,0,32.6,23.4,12.83758219
22,9,2007,0,34.1,22.8,23.8940151
23,9,2007,0,29.4,23.5,9.603666314
24,9,2007,0.7,33.6,23,20.64794338
25,9,2007,15.2,28.2,23.4,9.578173366
26,9,2007,0,32,21.6,15.80577453
27,9,2007,0,32.4,23.2,21.54385042
28,9,2007,15.2,33.1,23.2,23.11777872
29,9,2007,3.9,30.2,22.4,10.32014399
30,9,2007,4,33.5,23,20.83136185
1,10,2007,14,30.2,23.6,9.491288146
2,10,2007,16,32.8,22.6,23.80285368
3,10,2007,1.9,29.8,21.6,15.02512731
4,10,2007,0,33.2,21.8,22.94546345
5,10,2007,0,33.2,23.5,20.69177875
6,10,2007,0,35,24.4,18.759326
7,10,2007,0,33.2,23.4,17.30556587
8,10,2007,17.8,31.4,24.4,15.85464282
9,10,2007,9.2,32.8,23.4,17.56492314
10,10,2007,0,31.6,22.2,16.11605769
11,10,2007,0.7,32,23.8,14.35548629
12,10,2007,4.1,32.8,23.6,17.47448916
13,10,2007,0,31,23,13.51719704
14,10,2007,0,32.4,23.4,19.44999434
15,10,2007,7.9,32.4,22.8,21.45015974
16,10,2007,0,32.2,22.9,12.18735484
17,10,2007,0,31.8,23.2,13.72316757
18,10,2007,13,29,24.2,9.799207635
19,10,2007,0,32,22,16.77899342
20,10,2007,0,30.4,23,10.22135731
21,10,2007,0,30.8,23.4,13.92024934
22,10,2007,0.5,32.6,23,23.79896375
23,10,2007,13,32.6,23.2,18.80683532
24,10,2007,0,32.4,23,21.85412156
25,10,2007,0,32,21.4,21.50214597
26,10,2007,0,31.2,22.8,10.69684898
27,10,2007,0,32,23,17.57810206
28,10,2007,1.1,31.8,22.4,18.76654763
29,10,2007,0,31.6,23,17.50391751
30,10,2007,3.8,32.6,23,20.82469137
31,10,2007,5.7,31.6,22.6,20.32434508
1,11,2007,0,31.8,22,15.11135423
2,11,2007,0,32.4,22,17.2036505
3,11,2007,9.4,31.4,22.4,14.59118835
4,11,2007,2.7,31.6,22.8,15.92056235
5,11,2007,0.8,32.8,23,17.39606823
6,11,2007,0,30.8,24,16.30458922
7,11,2007,0,32.1,23.1,22.73776006
8,11,2007,0,30.8,23.6,10.68075717
9,11,2007,0,27.8,23.1,10.36779489
10,11,2007,0,32.3,21.8,18.26270825
11,11,2007,0,31.5,22,19.42041052
12,11,2007,3.2,32.2,22.7,18.1892576
13,11,2007,0,32.6,23.4,12.49856289
14,11,2007,0,31.6,22.6,17.22641964
15,11,2007,0,32.4,22.6,16.59978974
16,11,2007,0,33.8,23.2,20.56518094
17,11,2007,0,31.6,24.2,10.47670426
18,11,2007,0,34.7,23.6,18.12906398
19,11,2007,0,35,24.8,22.5161687
20,11,2007,0,32.4,24.6,9.532962374
21,11,2007,0,32.4,24,12.01163315
22,11,2007,0,33,22.8,15.21653104
23,11,2007,13,33.8,23.4,17.97327368
24,11,2007,0,33.8,23.8,14.28886763
25,11,2007,0,33.8,23.2,17.18653614
26,11,2007,0,33.6,23.8,19.05631919
27,11,2007,0,32.4,23,12.62061904
28,11,2007,0.5,33,22.4,21.6204678
29,11,2007,0,33.1,23.8,20.57483866
30,11,2007,0,33.2,23.4,17.93648904
1,12,2007,0,33,22.2,21.24822465
2,12,2007,0,33.1,21,19.77553189
3,12,2007,0.2,32,21.2,19.7535715
4,12,2007,0,32,22,21.3225461
5,12,2007,0,31,22,18.12498609
6,12,2007,0,32.2,21,21.85910269
7,12,2007,0,33,21.8,21.40794611
8,12,2007,0.4,33,22,15.77279405
9,12,2007,0,33.2,21,22.6711164
10,12,2007,0,33.2,22,22.80011154
11,12,2007,0,32.8,22.3,16.17191441
12,12,2007,0,32.2,21.4,17.4567351
13,12,2007,0,33.2,22.1,16.01186358
14,12,2007,0,33.4,21.4,19.88327336
15,12,2007,8.5,32.2,20.2,19.30259402
16,12,2007,0,32,23.92,16.7138496
17,12,2007,0,32.2,23.54,18.00257756
18,12,2007,0,32.8,22.4,17.28305244
19,12,2007,0,32.2,23.2,17.28243626
20,12,2007,0,33,22,16.42195125
21,12,2007,0,33.4,22.2,13.69654486
22,12,2007,0,32.6,23.2,19.15448171
23,12,2007,1.6,31.9,22.8,16.65949133
24,12,2007,2.9,31.8,22.8,15.6099521
25,12,2007,0,31.4,23.5,9.114521492
26,12,2007,0,33.2,23.6,15.15703001
27,12,2007,28.5,32.9,24.2,15.74071567
28,12,2007,0,32.8,23.2,16.61398384
29,12,2007,0,33.6,24,21.23360897
30,12,2007,0,33.2,23.86,17.79091829
31,12,2007,0,33.4,24,21.69938221
1,1,2008,0,34,23,21.94979831
2,1,2008,0,33.2,23.1,22.02794832
3,1,2008,0,31.9,22.56,21.90557602
4,1,2008,0,33,23.1,23.08700147
5,1,2008,0,33.6,23.11,22.2437834
6,1,2008,0,32.4,23.65,17.62870643
7,1,2008,0,32.7,22.71,17.6512852
8,1,2008,0,33.2,22.99,18.5473513
9,1,2008,0,32.4,22.47,17.69970029
10,1,2008,0,32.7,23.01,19.91214402
11,1,2008,0,32.6,23.12,21.83966485
12,1,2008,0,32.2,22.6,20.55763904
13,1,2008,0,32.9,22.44,18.8337334
14,1,2008,0,33.4,23.06,20.47786001
15,1,2008,20.1,33.8,22.21,20.3657991
16,1,2008,0,33.4,23.01,16.28305148
17,1,2008,0,32.8,22.54,23.23705471
18,1,2008,0,34,23.05,22.984088
19,1,2008,0,33.8,21.52,21.84419277
20,1,2008,0,34,22.86,23.36658776
21,1,2008,0,33.5,23.02,19.55475196
22,1,2008,0,33.4,23.73,21.37712321
23,1,2008,0,33.9,22.81,22.01569411
24,1,2008,0,34.8,23.09,19.97230626
25,1,2008,0,34.1,22.63,20.91063729
26,1,2008,0,34.4,23.17,22.75139677
27,1,2008,0,34.7,23.28,22.19940498
28,1,2008,0,34.6,23.39,23.59972428
29,1,2008,0,33,23.2,24.10227235
30,1,2008,0,33.5,23.82,21.28723512
31,1,2008,0,34,23.36,22.69501267
1,2,2008,0,33,22.27,22.74506595
2,2,2008,0,32.1,23.68,24.46543242
3,2,2008,0,33.4,22.41,23.30259801
4,2,2008,0,33.6,23.41,24.7263863
5,2,2008,0,33.8,23.19,23.10126096
6,2,2008,0,33.8,23.44,19.17386998
7,2,2008,0,33.8,23.14,13.23693892
8,2,2008,0,34.4,22.19,19.72262966
9,2,2008,0,33.4,22.43,15.45633096
10,2,2008,11.3,35.2,22.6,17.65252286
11,2,2008,0,35.1,22.58,22.02153825
12,2,2008,0,34.8,23.43,18.66296074
13,2,2008,0,34.4,22.89,21.49877358
14,2,2008,0,35.6,23.34,19.83580853
15,2,2008,1.1,35.2,23.4,19.87983081
16,2,2008,0,34,23.79,16.02110264
17,2,2008,0,33.3,23.05,18.71596008
18,2,2008,0,34,22.32,22.67404243
19,2,2008,1.1,33.4,21.96,15.81476146
20,2,2008,0,32.2,21.47,18.8375224
21,2,2008,0,32.6,23.39,22.65840681
22,2,2008,0,33.4,23.53,18.60099549
23,2,2008,0,35,23.75,24.33084072
24,2,2008,0,34.2,23.64,23.58653227
25,2,2008,0,33.4,23.34,22.68025699
26,2,2008,0,33.4,23.83,23.99461153
27,2,2008,0,34.2,23.73,23.08430786
28,2,2008,0,32.8,23.7,21.37328129
29,2,2008,0,34.8,22.82,20.13502901
1,3,2008,0,35,23.22,18.44114025
2,3,2008,0,34.3,23.23,16.65834465
3,3,2008,0,35.8,23.29,20.68703077
4,3,2008,0,34.5,23.98,19.34134613
5,3,2008,24,33.4,24.22,20.63965709
6,3,2008,0,29.6,24.5,12.45850826
7,3,2008,0,33.2,23.73,18.15942337
8,3,2008,0,34.4,22.27,19.38397409
9,3,2008,1.7,35,23.29,16.72991027
10,3,2008,0,33.2,22.29,19.39886414
11,3,2008,0,34,22.02,20.33669843
12,3,2008,0,34.1,23.4,21.13998472
13,3,2008,0,33,24.17,20.67163915
14,3,2008,11.3,30,22.9,14.25385815
15,3,2008,0,33.8,21.94,17.4471504
16,3,2008,0,35,24.44,20.84742276
17,3,2008,0.1,34.8,23.93,19.47711764
18,3,2008,0,34.2,24.48,20.74057923
19,3,2008,0,34.1,23.78,21.21527817
20,3,2008,0,33.6,24.47,20.01782081
21,3,2008,6.4,34.6,24.33,20.88455253
22,3,2008,0,33.7,22.73,20.13248225
23,3,2008,0,32.9,23.47,18.22893089
24,3,2008,0,34,24.18,18.09246815
25,3,2008,0,34,24.09,18.08821874
26,3,2008,0,34.5,23.29,20.30334862
27,3,2008,0,33.2,24.1,19.52715818
28,3,2008,0,34,23.9,19.80431063
29,3,2008,0,34.1,23.76,20.51247678
30,3,2008,0,32.8,24.6,19.05416476
31,3,2008,0,34.2,23.81,20.97045191
1,4,2008,0,34.1,23.41,23.76146208
2,4,2008,0,34,23.4,24.25499639
3,4,2008,0,35.1,25.06,24.58383937
4,4,2008,0,35.2,25.15,26.38069557
5,4,2008,0,35.2,24.1,22.46266319
6,4,2008,0,36,23,22.62505236
7,4,2008,0,33.4,24.65,11.53213874
8,4,2008,2.8,33,24.81,11.69688771
9,4,2008,0,32.8,25.38,16.09780809
10,4,2008,0,34.8,25.77,19.02778909
11,4,2008,0,34.4,24.48,16.9075206
12,4,2008,0,34.6,24.28,19.34411034
13,4,2008,0,35,24.37,19.0129746
14,4,2008,7.6,34,23.86,14.61975378
15,4,2008,0,32.8,24.6,11.20619605
16,4,2008,0,35,22.94,22.55994532
17,4,2008,0,36,22.94,22.71034392
18,4,2008,0,36.8,24.21,21.4019629
19,4,2008,0,34.2,23.14,11.68023795
20,4,2008,0,34.7,24.04,11.35251666
21,4,2008,0,34.5,23.34,19.10127972
22,4,2008,0,34.6,24.78,17.63660107
23,4,2008,7.5,31.4,23.62,11.98274197
24,4,2008,4.8,32.2,24.15,13.90901564
25,4,2008,0,33.3,24.26,12.61333451
26,4,2008,0,34.8,23.91,20.9623233
27,4,2008,0,31.2,24.81,10.6712831
28,4,2008,0,33.4,24.08,11.62718442
29,4,2008,0,34.5,24.43,22.51105434
30,4,2008,11.7,33.9,24.26,13.37159747
1,5,2008,44.8,30.5,24.23,11.60368645
2,5,2008,0,33,25,18.13921464
3,5,2008,22.8,32.3,23.5,16.36924293
4,5,2008,37.3,32.6,24.41,16.83235119
5,5,2008,0,32.7,23.27,16.18087336
6,5,2008,0,32.6,24.6,9.812835288
7,5,2008,36.4,34.3,24.26,16.62701055
8,5,2008,3.5,30.7,25.24,9.798503644
9,5,2008,0,29,23.87,9.7911621
10,5,2008,0,33.5,24.5,22.58507928
11,5,2008,0,32.9,25.01,19.87820154
12,5,2008,0,34.6,23.69,22.8532703
13,5,2008,0,31,21.93,10.39076418
14,5,2008,0,34.1,23.67,19.03128333
15,5,2008,21.7,34.6,24.6,18.22680061
16,5,2008,0,31.6,24.57,12.71831547
17,5,2008,0,29.2,24.81,9.730124393
18,5,2008,3.6,32.6,24.44,14.88646165
19,5,2008,1.6,30.7,25.2,10.18363972
20,5,2008,1.5,31.6,24.88,14.54664601
21,5,2008,18.3,33.4,25.17,17.34019411
22,5,2008,0,32.2,22.99,18.25841238
23,5,2008,30.5,34,24.03,22.90857965
24,5,2008,15.9,31.8,24.6,12.47451499
25,5,2008,3,29.6,25.73,10.44619163
26,5,2008,3.5,32.7,24.37,18.34672833
27,5,2008,57.1,30.8,23.98,13.06386045
28,5,2008,0,30,24.78,9.958567152
29,5,2008,0,32.7,24.86,18.14511532
30,5,2008,0,32.6,23.2,18.13038534
31,5,2008,0,33.8,23.24,23.51665756
1,6,2008,0,33.8,23.38,17.79389581
2,6,2008,13.7,33.4,23.17,20.86133322
3,6,2008,0,30,24.09,10.84265572
4,6,2008,15.6,33.2,25.15,19.29368528
5,6,2008,4.2,30.3,24.42,9.60048047
6,6,2008,0,31.6,24.83,12.81972501
7,6,2008,0,32.2,25.55,11.89191988
8,6,2008,0,32.4,24.6,15.25905041
9,6,2008,13.2,33.4,24.34,17.24315386
10,6,2008,2.2,33,24.85,17.08131062
11,6,2008,1.8,33,24.42,19.36923796
12,6,2008,0,34.2,23.98,21.04345272
13,6,2008,0,32.2,23.12,12.93008778
14,6,2008,1.6,33.8,23.9,15.37112343
15,6,2008,2.3,32,22.72,15.8243832
16,6,2008,0,32.4,24.16,17.34704092
17,6,2008,3.6,34,23.8,23.14482574
18,6,2008,0,32.8,23.23,19.62816574
19,6,2008,0,33,24.26,20.84523039
20,6,2008,2.2,34.2,24.59,19.62101018
21,6,2008,1.6,33.2,24.65,16.41432719
22,6,2008,1.7,30.4,23.09,10.92038255
23,6,2008,4.9,31.4,22.73,12.75038762
24,6,2008,8,33,24.17,17.32685341
25,6,2008,0,30.2,24.11,9.698662351
26,6,2008,0,32.4,23,23.58382
27,6,2008,21,33.6,23.4,24.50171059
28,6,2008,4.7,32,21.6,18.09460565
29,6,2008,0,33,22.4,22.21927884
30,6,2008,5.5,32.6,23.2,17.03194849
1,7,2008,5.1,33.1,23.4,19.47960737
2,7,2008,3.7,30.6,23.8,10.7752676
3,7,2008,10.4,32.4,23.4,9.554902971
4,7,2008,5.7,30.8,24,11.69801963
5,7,2008,0,32.8,23.6,19.80983636
6,7,2008,0,29.6,23,10.93996461
7,7,2008,3.8,32.2,22.8,15.23167038
8,7,2008,0,30.6,24.6,10.02823645
9,7,2008,1.5,32,22.7,21.83764179
10,7,2008,6.3,32.2,23.4,16.32593982
11,7,2008,2,32.4,22.6,20.17221931
12,7,2008,1.4,32.6,24,19.56906966
13,7,2008,3,30.2,23.8,10.50993064
14,7,2008,0,31.5,23.4,13.89976178
15,7,2008,0.3,30.6,23.2,9.750309416
16,7,2008,11.5,31.4,23.4,15.61087513
17,7,2008,5.5,30.6,23.2,14.84954425
18,7,2008,0,32.6,23.6,17.75102162
19,7,2008,8.9,32.4,23.2,18.20460067
20,7,2008,0.2,32.7,23,18.50034887
21,7,2008,0.2,33.8,23.6,17.64501522
22,7,2008,0.6,33.2,23.5,18.62715039
23,7,2008,0,34,22.4,20.19818233
24,7,2008,0,34.6,24.4,20.00313961
25,7,2008,16.3,34.2,23.2,20.08492194
26,7,2008,0,31.6,22.6,16.18272283
27,7,2008,11.1,32.8,24.6,14.47567936
28,7,2008,1.4,32.8,21.1,17.64672526
29,7,2008,0,32.2,23.2,16.07847484
30,7,2008,0.5,33.8,24,19.25977048
31,7,2008,0,32.7,24.2,17.38906835
1,8,2008,27.5,33.7,23.6,21.11141657
2,8,2008,3.8,29.2,22.5,9.691772972
3,8,2008,2.8,32.8,23,18.63678657
4,8,2008,0,33.2,22.4,20.2214268
5,8,2008,0.4,33.5,23.4,21.65207471
6,8,2008,9,33.2,23.8,13.96037208
7,8,2008,0,34,23,23.10428254
8,8,2008,0,34.4,23.8,16.18596114
9,8,2008,1.9,33.2,24.2,12.88299424
10,8,2008,0.6,32.5,24.4,12.57464308
11,8,2008,0,29,23.5,9.735305732
12,8,2008,0,33,21.9,24.30192987
13,8,2008,1.4,31.1,23.4,9.743159302
14,8,2008,8.6,30.6,24.4,10.38112869
15,8,2008,0.4,33.3,22.4,21.65568413
16,8,2008,60.5,31.6,23.2,10.70654233
17,8,2008,0,32.8,22.4,20.72896556
18,8,2008,22.5,31.5,22.6,16.60276476
19,8,2008,0,30,22.4,9.760933367
20,8,2008,0,34,22.4,24.11164415
21,8,2008,2.7,34.1,23,14.87040132
22,8,2008,13,33.4,22.8,15.19500718
23,8,2008,7.2,32,23,15.35980418
24,8,2008,0,30,23.3,10.56717619
25,8,2008,2.6,32.8,22.7,20.64897648
26,8,2008,0,31.5,23,12.16966423
27,8,2008,0,34.1,23.2,23.06521346
28,8,2008,0,31,23,13.45368401
29,8,2008,8.5,33.2,22.8,19.38885582
30,8,2008,0,30,23,9.763879533
31,8,2008,0,33.8,22.6,21.48140385
1,9,2008,10.8,30.8,23,13.61403459
2,9,2008,0,32.2,23.2,17.78999757
3,9,2008,0,32.2,22.6,20.52165379
4,9,2008,0,31.8,23.4,10.55341566
5,9,2008,0,34,24,20.35874567
6,9,2008,10.4,34.8,24.3,19.87376642
7,9,2008,66.3,34,24.2,16.17037798
8,9,2008,0,32,22,19.06150906
9,9,2008,13.8,34.4,22.6,20.18242531
10,9,2008,0,33.4,21.6,23.07238647
11,9,2008,0,34.8,23.8,23.54781718
12,9,2008,0,34,23,19.35645115
13,9,2008,0,33.8,24,12.75199125
14,9,2008,1.5,33.6,25.4,12.26063199
15,9,2008,102.5,34,24.2,17.23615321
16,9,2008,0,30.6,22.6,9.669149018
17,9,2008,0.6,29.2,24.4,9.659400327
18,9,2008,0,32.2,22.8,19.12762794
19,9,2008,0,32.3,23.5,16.06192121
20,9,2008,0,30.2,23.6,9.627346901
21,9,2008,0,32.4,23.2,13.78691825
22,9,2008,87,33.2,23.6,18.42240291
23,9,2008,0,30.5,21.4,13.75747418
24,9,2008,0.5,31.8,22.8,14.2221918
25,9,2008,0,33.8,23,23.00694506
26,9,2008,12.2,33.4,24,18.50563891
27,9,2008,0,32,22,18.00487589
28,9,2008,9.3,28.4,23.4,12.23586155
29,9,2008,0,31.9,22.4,14.92983556
30,9,2008,6.5,33.8,22.8,15.22792631
1,10,2008,0,31.8,23.6,13.93280764
2,10,2008,5.7,31,23.2,9.45905893
3,10,2008,0,31.2,22.8,10.23667192
4,10,2008,0,31.4,22.6,9.42531856
5,10,2008,0,32.8,22.8,22.08779672
6,10,2008,5.8,33,23,17.62218237
7,10,2008,0.4,30.6,22.6,14.11541466
8,10,2008,0,33,22.8,21.82846533
9,10,2008,71.7,32.6,22.6,14.22365296
10,10,2008,0.8,27.4,21.8,9.315930675
11,10,2008,0,32.8,23,21.72067995
12,10,2008,46.2,31.2,23.8,14.93056817
13,10,2008,0,32,22.8,19.13637222
14,10,2008,1.6,32.6,23.4,17.3791834
15,10,2008,0.6,33.3,23.2,19.22248942
16,10,2008,0,32.4,23.4,17.15719652
17,10,2008,0,33,24.2,20.86412842
18,10,2008,38.5,33.1,23.6,22.38029668
19,10,2008,0,31.2,22.6,13.79408262
20,10,2008,0.3,32.6,24.1,15.62609179
21,10,2008,0,31.2,24.4,14.20048775
22,10,2008,0,33.2,23.7,22.05235958
23,10,2008,8.3,31.8,23.3,13.98580119
24,10,2008,51.6,33.6,22.8,23.81230277
25,10,2008,0,31,23.4,15.15525206
26,10,2008,1,33.2,23.3,22.18201672
27,10,2008,0,29.8,23.1,10.18801455
28,10,2008,1.6,31.4,24.3,11.08165011
29,10,2008,4.6,32.2,24.2,15.48252854
30,10,2008,0,31.4,24.8,11.03071052
31,10,2008,0,33,24.3,13.89474827
1,11,2008,0,31,23,8.854829074
2,11,2008,0,30.6,23.2,12.31841856
3,11,2008,10.3,32.2,23.2,20.15527494
4,11,2008,3.3,28.2,23,9.546028821
5,11,2008,0,31.8,23.4,15.40047344
6,11,2008,6.9,32.2,23.5,14.46515355
7,11,2008,0,31.6,23.8,16.53613073
8,11,2008,0,31.6,23.7,13.65419902
9,11,2008,0,32.4,22.6,22.00264661
10,11,2008,0,32.6,23.2,23.15368821
11,11,2008,2.6,33,23.6,19.67993287
12,11,2008,0,34,23.8,18.89726725
13,11,2008,3.5,32.8,24.2,17.96916984
14,11,2008,0,32.2,23,15.5617129
15,11,2008,0,32.8,23.2,22.34174862
16,11,2008,0,32.8,22.4,20.23164649
17,11,2008,0,32.2,23.4,20.63760955
18,11,2008,0,33,23.6,21.48488939
19,11,2008,0,30.8,24.2,12.47485732
20,11,2008,5.8,33,22.8,16.56457684
21,11,2008,0,33,22.8,23.42887929
22,11,2008,0,32.4,24.2,16.94823035
23,11,2008,26,32.8,24,15.4586792
24,11,2008,65,31.6,23.8,13.38990275
25,11,2008,27,31.4,23.8,12.78568392
26,11,2008,55,27.8,23.4,9.793543475
27,11,2008,0.3,28.6,23.2,12.02026079
28,11,2008,52,31.6,23.8,15.05409663
29,11,2008,0,31.2,23,14.45372976
30,11,2008,0,31.4,23.4,18.2041754
1,12,2008,0,32,24.2,18.1827084
2,12,2008,0,30.4,23,8.9042686
3,12,2008,0,33,21.6,20.16638128
4,12,2008,0,32.8,24.6,14.6595785
5,12,2008,0,33.4,23.4,18.25231106
6,12,2008,0,32.4,22.8,17.22731222
7,12,2008,0,32.4,21.8,10.29864749
8,12,2008,0,33.2,23.8,18.92810737
9,12,2008,0,34,24.4,17.47669595
10,12,2008,0,33.2,23.6,14.73392214
11,12,2008,0,30.6,24,11.94732555
12,12,2008,0,31,24.1,16.7302267
13,12,2008,0,32.2,22.6,21.17588087
14,12,2008,0,33,22,21.16916964
15,12,2008,0,33.4,22.6,21.59460852
16,12,2008,0,32.8,23.6,19.5814085
17,12,2008,0,33,22.7,21.58858758
18,12,2008,0,32,22,21.15734181
19,12,2008,0,32.4,21.6,20.72760087
20,12,2008,0,32,22.1,19.58159258
21,12,2008,0,31.8,22.2,14.27332925
22,12,2008,0,31.6,23.9,10.54346947
23,12,2008,0,33.2,24,20.17113711
24,12,2008,0,33.6,22.4,21.75982438
25,12,2008,0,33,21.4,22.77630201
26,12,2008,0,33.6,23.4,23.22000029
27,12,2008,0,33.4,22.8,23.37795164
28,12,2008,0,33.2,22,22.81766637
29,12,2008,0,32.6,22.4,20.81713061
30,12,2008,0,32.8,21.6,18.95930644
31,12,2008,0,32.4,23.6,18.11015307
1,1,2009,0,33.2,23,21.14117871
2,1,2009,0,33,23.4,17.40523754
3,1,2009,0,33.4,24,19.73664731
4,1,2009,0,33.8,23.9,19.90273512
5,1,2009,0,33.9,23.8,21.37443154
6,1,2009,0,32.6,24.2,17.33860064
7,1,2009,0,34.1,22.8,20.41050295
8,1,2009,0,34,23.8,18.98354858
9,1,2009,0,32.6,24.2,13.33217894
10,1,2009,0,33.2,22.8,20.20369736
11,1,2009,0,33.4,22.2,17.60633822
12,1,2009,0,33,22.6,16.02592922
13,1,2009,0,32.8,23,17.22334779
14,1,2009,0,34,23.6,18.27855872
15,1,2009,0,33.8,23,17.86938047
16,1,2009,0,32,23.2,13.92972863
17,1,2009,0,32,22.6,17.49144108
18,1,2009,0,32.2,21.4,18.7045532
19,1,2009,0,32.4,22,20.36596624
20,1,2009,0,32.8,22.1,15.37023307
21,1,2009,57.5,33,22.8,14.80774783
22,1,2009,0,32.5,24,17.0673722
23,1,2009,0,32.2,24.6,13.82701622
24,1,2009,0,33.8,22.8,21.61309326
25,1,2009,0,33.4,23,22.85340978
26,1,2009,0,33.8,22,23.79950341
27,1,2009,0,34.2,22.6,22.79947945
28,1,2009,0,34.1,22.2,22.24692485
29,1,2009,0,33.6,22.6,20.63832249
